srcStateName,srcDistrictName,srcYear,Country,StateCode,StateName,YearCode,DistrictCode,Year,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Madhya Pradesh,CHHINDWARA,2012-13,India,23,MADHYA PRADESH,2012,399,"Agriculture Year (Jul - Jun), 2012",CHHINDWARA,2090922,505183,1585739,1064468,258269,806199,1026454,246914,779540,443361,110212,333149,22349,966356,988704.5625,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.99503794943153183978,1.00000000000000000000,0.97977735109869862881,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99501217045365319255,1.00000000000000000000,0.97975759185144439597,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99506468452660814603,1.00000000000000000000,0.97979801988055792544,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99469628133939088003,1.00000000000000000000,0.97900085275724843661,1.00000000000000000000,1.00000000000000000000,1,0.975981483907594,1,1,1,0.999444025814134
Madhya Pradesh,CHHINDWARA,2013-14,India,23,MADHYA PRADESH,2013,399,"Agriculture Year (Jul - Jun), 2013",CHHINDWARA,2101349,515610,1585739,1069804,263605,806199,1031545,252005,779540,445725,112576,333149,22899,966356,989254.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,CHHINDWARA,2014-15,India,23,MADHYA PRADESH,2014,399,"Agriculture Year (Jul - Jun), 2014",CHHINDWARA,2101349,515610,1585739,1069804,263605,806199,1031545,252005,779540,445725,112576,333149,22899,966356,989254.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,CHHINDWARA,2015-16,India,23,MADHYA PRADESH,2015,399,"Agriculture Year (Jul - Jun), 2015",CHHINDWARA,2101349,515610,1585739,1069804,263605,806199,1031545,252005,779540,445725,112576,333149,22899,966356,989254.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,CHHINDWARA,2016-17,India,23,MADHYA PRADESH,2016,399,"Agriculture Year (Jul - Jun), 2016",CHHINDWARA,2101349,515610,1585739,1069804,263605,806199,1031545,252005,779540,445725,112576,333149,22899,966356,989254.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,CHHINDWARA,2017-18,India,23,MADHYA PRADESH,2017,399,"Agriculture Year (Jul - Jun), 2017",CHHINDWARA,2101349,515610,1585739,1069804,263605,806199,1031545,252005,779540,445725,112576,333149,22899,966356,989254.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,CHHINDWARA,2018-19,India,23,MADHYA PRADESH,2018,399,"Agriculture Year (Jul - Jun), 2018",CHHINDWARA,2101349,515610,1585739,1069804,263605,806199,1031545,252005,779540,445725,112576,333149,22899,966356,989254.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2011-12,India,23,MADHYA PRADESH,2011,400,"Agriculture Year (Jul - Jun), 2011",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2012-13,India,23,MADHYA PRADESH,2012,400,"Agriculture Year (Jul - Jun), 2012",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2013-14,India,23,MADHYA PRADESH,2013,400,"Agriculture Year (Jul - Jun), 2013",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2014-15,India,23,MADHYA PRADESH,2014,400,"Agriculture Year (Jul - Jun), 2014",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2015-16,India,23,MADHYA PRADESH,2015,400,"Agriculture Year (Jul - Jun), 2015",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2016-17,India,23,MADHYA PRADESH,2016,400,"Agriculture Year (Jul - Jun), 2016",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2017-18,India,23,MADHYA PRADESH,2017,400,"Agriculture Year (Jul - Jun), 2017",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DAMOH,2018-19,India,23,MADHYA PRADESH,2018,400,"Agriculture Year (Jul - Jun), 2018",DAMOH,1264219,250551,1013668,661873,131402,530471,602346,119149,483197,297608,51680,245928,15049,513178,528227.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DATIA,2011-12,India,23,MADHYA PRADESH,2011,401,"Agriculture Year (Jul - Jun), 2011",DATIA,786754,181982,604772,420157,96191,323966,366597,85791,280806,160215,34198,126017,2979,273798,276776.78125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.97788566471028381224,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97142141209578452978,1.00000000000000000000,0.97726157331491185836,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97070791209976568727,1.00000000000000000000,0.97860191717852824114,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97224588154641959408,1.00000000000000000000,0.97847196775375595456,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97278874805082521499,1,1,1,0.960367,1,0.960776916262216
Madhya Pradesh,SHIVPURI,2011-12,India,23,MADHYA PRADESH,2011,401,"Agriculture Year (Jul - Jun), 2011",DATIA,17792,0,17792,9776,0,9776,8016,0,8016,3525,0,3525,0,11299.2,11299.2294921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,2,0.01030792850728542047,0.02211433528971618776,0.000000000000000000000000,0.000000000000000000000000,0.01243650511279320186,0.02857858790421547022,0.01062845525361629494,0.02273842668508814164,0.000000000000000000000000,0.000000000000000000000000,0.01280328568771822294,0.02929208790023431273,0.00994226392394465771,0.02139808282147175886,0.000000000000000000000000,0.000000000000000000000000,0.01201667583607791051,0.02775411845358040592,0.00979250991057563290,0.02152803224624404544,0.000000000000000000000000,0.000000000000000000000000,0.01158445809383904012,0.02721125194917478501,0,0,0.0168330982682664,0.0396329,0.0165383767082119,0.0392230837377837
Madhya Pradesh,SHIVPURI,2012-13,India,23,MADHYA PRADESH,2012,401,"Agriculture Year (Jul - Jun), 2012",DATIA,17792,0,17792,9776,0,9776,8016,0,8016,3525,0,3525,0,11299.2,11299.2294921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,2,0.01030792850728542047,0.02211433528971618776,0.000000000000000000000000,0.000000000000000000000000,0.01243650511279320186,0.02857858790421547022,0.01062845525361629494,0.02273842668508814164,0.000000000000000000000000,0.000000000000000000000000,0.01280328568771822294,0.02929208790023431273,0.00994226392394465771,0.02139808282147175886,0.000000000000000000000000,0.000000000000000000000000,0.01201667583607791051,0.02775411845358040592,0.00979250991057563290,0.02152803224624404544,0.000000000000000000000000,0.000000000000000000000000,0.01158445809383904012,0.02721125194917478501,0,0,0.0168330982682664,0.0396329,0.0165383767082119,0.0392230837377837
Madhya Pradesh,DATIA,2012-13,India,23,MADHYA PRADESH,2012,401,"Agriculture Year (Jul - Jun), 2012",DATIA,786754,181982,604772,420157,96191,323966,366597,85791,280806,160215,34198,126017,2979,273798,276776.78125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.97788566471028381224,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97142141209578452978,1.00000000000000000000,0.97726157331491185836,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97070791209976568727,1.00000000000000000000,0.97860191717852824114,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97224588154641959408,1.00000000000000000000,0.97847196775375595456,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97278874805082521499,1,1,1,0.960367,1,0.960776916262216
Madhya Pradesh,DATIA,2013-14,India,23,MADHYA PRADESH,2013,401,"Agriculture Year (Jul - Jun), 2013",DATIA,804546,181982,622564,429933,96191,333742,374613,85791,288822,163740,34198,129542,2979,285097,288076.010742188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DATIA,2014-15,India,23,MADHYA PRADESH,2014,401,"Agriculture Year (Jul - Jun), 2014",DATIA,804546,181982,622564,429933,96191,333742,374613,85791,288822,163740,34198,129542,2979,285097,288076.010742188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DATIA,2015-16,India,23,MADHYA PRADESH,2015,401,"Agriculture Year (Jul - Jun), 2015",DATIA,804546,181982,622564,429933,96191,333742,374613,85791,288822,163740,34198,129542,2979,285097,288076.010742188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DATIA,2016-17,India,23,MADHYA PRADESH,2016,401,"Agriculture Year (Jul - Jun), 2016",DATIA,804546,181982,622564,429933,96191,333742,374613,85791,288822,163740,34198,129542,2979,285097,288076.010742188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DATIA,2017-18,India,23,MADHYA PRADESH,2017,401,"Agriculture Year (Jul - Jun), 2017",DATIA,804546,181982,622564,429933,96191,333742,374613,85791,288822,163740,34198,129542,2979,285097,288076.010742188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DATIA,2018-19,India,23,MADHYA PRADESH,2018,401,"Agriculture Year (Jul - Jun), 2018",DATIA,804546,181982,622564,429933,96191,333742,374613,85791,288822,163740,34198,129542,2979,285097,288076.010742188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2011-12,India,23,MADHYA PRADESH,2011,402,"Agriculture Year (Jul - Jun), 2011",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2012-13,India,23,MADHYA PRADESH,2012,402,"Agriculture Year (Jul - Jun), 2012",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2013-14,India,23,MADHYA PRADESH,2013,402,"Agriculture Year (Jul - Jun), 2013",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2014-15,India,23,MADHYA PRADESH,2014,402,"Agriculture Year (Jul - Jun), 2014",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2015-16,India,23,MADHYA PRADESH,2015,402,"Agriculture Year (Jul - Jun), 2015",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2016-17,India,23,MADHYA PRADESH,2016,402,"Agriculture Year (Jul - Jun), 2016",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2017-18,India,23,MADHYA PRADESH,2017,402,"Agriculture Year (Jul - Jun), 2017",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DEWAS,2018-19,India,23,MADHYA PRADESH,2018,402,"Agriculture Year (Jul - Jun), 2018",DEWAS,1563715,451759,1111956,805359,233639,571720,758356,218120,540236,308871,87595,221276,21151,613721,634872.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2011-12,India,23,MADHYA PRADESH,2011,403,"Agriculture Year (Jul - Jun), 2011",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2012-13,India,23,MADHYA PRADESH,2012,403,"Agriculture Year (Jul - Jun), 2012",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2013-14,India,23,MADHYA PRADESH,2013,403,"Agriculture Year (Jul - Jun), 2013",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2014-15,India,23,MADHYA PRADESH,2014,403,"Agriculture Year (Jul - Jun), 2014",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2015-16,India,23,MADHYA PRADESH,2015,403,"Agriculture Year (Jul - Jun), 2015",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2016-17,India,23,MADHYA PRADESH,2016,403,"Agriculture Year (Jul - Jun), 2016",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2017-18,India,23,MADHYA PRADESH,2017,403,"Agriculture Year (Jul - Jun), 2017",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DHAR,2018-19,India,23,MADHYA PRADESH,2018,403,"Agriculture Year (Jul - Jun), 2018",DHAR,2185793,413221,1772572,1112725,217612,895113,1073068,195609,877459,425914,86741,339173,23146,825424,848570.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Madhya Pradesh,DINDORI,2011-12,India,23,MADHYA PRADESH,2011,404,"Agriculture Year (Jul - Jun), 2011",DINDORI,704524,32318,672206,351913,16520,335393,352611,15798,336813,169630,7410,162220,2106,388566,390672.34375,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.98096887740325706775,1.00000000000000000000,0.70277910668464315226,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.98008160082436327684,1.00000000000000000000,0.69787090233186887462,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.98185600080194471594,1.00000000000000000000,0.70798601774670610379,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.98396125177644363236,1.00000000000000000000,0.72825552825552825553,1.00000000000000000000,1.00000000000000000000,1,0.54,1,1,1,0.995428907399146
Madhya Pradesh,SAGAR,2011-12,India,23,MADHYA PRADESH,2011,404,"Agriculture Year (Jul - Jun), 2011",DINDORI,13668,13668,0,7152,7152,0,6516,6516,0,2765,2765,0,1794,0,1794,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,2,0.00574658034743518700,0.01903112259674293225,0.01928340453388563141,0.29722089331535684774,0.000000000000000000000000,0.000000000000000000000000,0.00569310260559742155,0.01991839917563672316,0.01921939998495125281,0.30212909766813112538,0.000000000000000000000000,0.000000000000000000000000,0.00580644643873958409,0.01814399919805528406,0.01935414884516680924,0.29201398225329389621,0.000000000000000000000000,0.000000000000000000000000,0.00533938399150333108,0.01603874822355636764,0.01997644729902538056,0.27174447174447174447,0.000000000000000000000000,0.000000000000000000000000,0.0907114324720635,0.46,0,0,0.00220646006060539,0.00457109260085439
Madhya Pradesh,DINDORI,2012-13,India,23,MADHYA PRADESH,2012,404,"Agriculture Year (Jul - Jun), 2012",DINDORI,704524,32318,672206,351913,16520,335393,352611,15798,336813,169630,7410,162220,2106,388566,390672.34375,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.98096887740325706775,1.00000000000000000000,0.70277910668464315226,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.98008160082436327684,1.00000000000000000000,0.69787090233186887462,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.98185600080194471594,1.00000000000000000000,0.70798601774670610379,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.98396125177644363236,1.00000000000000000000,0.72825552825552825553,1.00000000000000000000,1.00000000000000000000,1,0.54,1,1,1,0.995428907399146
